   10142    1994
  1210   930   3.1717499812339414e-02
  1315   930   4.9511688559289741e-03
  1443   930  -1.6602321619408791e-02
   791   931   2.1275755609442580e-02
   793   931  -4.2810869695395154e-03
   868   931  -2.6839015128525621e-02
   926   931   6.7061340238442181e-03
   927   931   4.5612329252521667e-03
   929   931  -1.9368812069720388e-02
   930   931   7.6159765057868460e-04
   931   931   2.4450991080321499e-01
  1210   931   3.9261473802514171e-02
  1315   931   1.5750808355802212e-02
  1443   931  -2.3012452713649920e-03
   560   932  -6.3347326603947090e-04
   620   932  -3.4259299536818890e-03
   622   932  -1.6747927885047188e-03
   871   932  -4.4387197654797836e-03
   929   932  -1.7665542284029168e-02
   930   932   5.3839296928776337e-03
   932   932   1.4641764990447720e-01
   935   932   1.6349342097637300e-02
  1037   932   6.0038102291165869e-03
  1443   932  -4.9583393882221992e-03
   555   933  -1.0079059262059020e-03
   619   933  -2.0926815841406678e-02
   620   933   8.3564473421050660e-03
   622   933   4.4070670795743590e-03
   625   933   9.2167841924675978e-03
   933   933   1.8962226843011931e-01
  1037   933  -2.2614506309333142e-02
  1041   933   4.3759079151364528e-03
  1046   933   4.0144115651408942e-02
  1445   933  -3.5473451547017179e-03
   560   934   2.2692691749493302e-02
   871   934   1.3120514333667601e-03
   906   934   8.4458566389129811e-02
   907   934   1.2733379893534080e-02
   908   934  -7.6416458027189276e-03
   928   934   4.7037607628227465e-02
   934   934   3.7621532906072819e-01
   935   934   2.4295449267094798e-02
   943   934   2.4837573801808541e-02
  1038   934  -5.6934405534975849e-02
  1039   934  -5.3181538934110151e-02
  1419   934   4.2755209717035773e-02
  1444   934  -1.5510843049853131e-03
  1448   934   3.5835315085184803e-02
   560   935   5.0654295285833088e-02
   871   935  -1.7971641652669190e-02
   928   935  -1.4695149556498820e-03
   929   935  -7.5205430464328149e-02
   930   935  -1.4944198319947049e-02
   932   935   1.6349342097637300e-02
   934   935   2.4295449267094798e-02
   935   935   3.7801638651843150e-01
   943   935  -2.6786467852735380e-02
  1037   935   6.6058862094092910e-02
  1039   935  -6.9174550825934225e-02
  1443   935  -2.7218127242776610e-02
  1444   935   2.2287220131757352e-02
  1447   935  -3.1551009066405670e-03
  1448   935  -6.1504930131559372e-03
   871   939   4.6714401956055524e-03
   928   939  -1.4578640263062501e-03
   939   939   1.4087482317562969e-01
   943   939   1.3419769816352161e-02
  1316   939   1.3162911213068730e-02
  1317   939   1.5888703585704898e-02
  1439   939  -1.1720555138163050e-03
  1440   939   4.9210638991539169e-03
  1442   939   1.1672229949307750e-04
  1455   939   1.5951318301092109e-02
   940   940   3.7614095025326127e-01
   941   940  -1.7707561266670609e-02
   942   940   4.4218497185120047e-02
  1419   940   8.1580320415992717e-03
  1439   940   1.7944010083209283e-02
  1456   940   5.8922688561476463e-02
   907   941   9.7688566106340826e-03
   908   941   8.9772098766494595e-03
   928   941   2.3337775978724249e-02
   940   941  -1.7707561266670609e-02
   941   941   2.2151271556574459e-01
   942   941  -2.1952067723236480e-02
  1419   941   1.3821906918247350e-02
  1439   941   6.4599194856047662e-03
  1456   941  -2.4792639037490311e-03
   907   942   1.2267214673717601e-02
   908   942  -1.7583973819192791e-03
   940   942   4.4218497185120047e-02
   941   942  -2.1952067723236480e-02
   942   942   2.6689152913952419e-01
  1419   942   3.0121947838326120e-02
  1456   942   8.7272113105797845e-03
   560   943  -1.5746352228312180e-04
   871   943   2.3344184420190900e-02
   928   943   5.1283967735463537e-02
   934   943   2.4837573801808541e-02
   935   943  -2.6786467852735380e-02
   939   943   1.3419769816352161e-02
   943   943   3.4493814043304938e-01
  1039   943   4.5994087081706204e-03
  1316   943   8.6673469509991174e-03
  1317   943   7.2459970615078945e-02
  1442   943   2.3511094362500630e-02
  1444   943  -2.7105522709607612e-02
  1448   943   5.0094362667818235e-02
  1455   943   3.4841108795194607e-02
  1459   943   2.0388138577814678e-03
   869  1019   5.1034098081592554e-03
  1019  1019   3.3658682203358320e-01
  1020  1019   5.0320320488955829e-02
  1213  1019   4.8781972236626607e-02
  1215  1019  -2.8250599134550448e-02
   869  1020   8.0724214544142887e-04
  1019  1020   5.0320320488955829e-02
  1020  1020   3.1621454235337870e-01
  1215  1020   6.9645964093187742e-03
   619  1037   7.5026806018994308e-03
   620  1037   2.6693164507584601e-02
   622  1037  -1.8052100319548649e-02
   929  1037  -1.9902537708169250e-02
   930  1037  -5.3609837681574644e-02
   932  1037   6.0038102291165869e-03
   933  1037  -2.2614506309333142e-02
   935  1037   6.6058862094092910e-02
  1037  1037   4.1227730042180066e-01
  1039  1037  -1.0995186887976890e-01
  1041  1037  -6.1160773735167019e-02
  1046  1037  -6.5339773374680152e-02
  1443  1037  -2.0832925155229091e-03
  1444  1037  -5.6157673260811471e-03
  1445  1037   4.0500167377469226e-02
  1447  1037  -3.9419340308359486e-03
   607  1038   2.8338334237825282e-03
   625  1038  -1.0683226749275611e-02
   906  1038  -2.0668697022510393e-02
   907  1038   1.2330082020996280e-02
   908  1038   6.4527993456029130e-03
   934  1038  -5.6934405534975849e-02
  1038  1038   3.0485071219716398e-01
  1039  1038   6.6746976778767800e-02
  1041  1038   5.8062006642375798e-02
  1419  1038  -1.3733422830951480e-02
  1448  1038  -4.7431460720045848e-03
   934  1039  -5.3181538934110151e-02
   935  1039  -6.9174550825934225e-02
   943  1039   4.5994087081706204e-03
  1037  1039  -1.0995186887976890e-01
  1038  1039   6.6746976778767800e-02
  1039  1039   3.6869329818376279e-01
  1041  1039   3.2182323393438649e-02
  1419  1039  -3.0099616729578321e-03
  1443  1039  -2.4606664194405780e-03
  1444  1039  -9.9829261745215479e-03
  1445  1039  -2.9846290469577177e-02
  1447  1039  -1.2184206656905200e-02
  1448  1039  -1.0230758324751409e-02
   625  1041  -7.2198515289272781e-03
   933  1041   4.3759079151364528e-03
  1037  1041  -6.1160773735167019e-02
  1038  1041   5.8062006642375798e-02
  1039  1041   3.2182323393438649e-02
  1041  1041   2.6977621270666702e-01
  1046  1041   2.6981104043740552e-02
  1445  1041  -1.7191685372160391e-02
  1447  1041  -6.0669750925704796e-03
   619  1046  -4.9340893831854575e-02
   620  1046  -3.0956135223250726e-03
   621  1046  -7.4796970122357172e-03
   622  1046   2.5607148827927591e-02
   788  1046   4.0124928226695521e-02
   790  1046  -7.6609566655870417e-02
   791  1046   8.1475852045204966e-02
   933  1046   4.0144115651408942e-02
  1037  1046  -6.5339773374680152e-02
  1041  1046   2.6981104043740552e-02
  1046  1046   5.4530467141823369e-01
  1209  1046   5.4739734638533433e-02
  1445  1046  -9.2025555591602644e-03
   790  1052   1.8331070922823479e-02
   791  1052   3.9734037686458154e-02
   793  1052  -2.2607201441532301e-03
  1052  1052   4.1992760654022337e-01
  1089  1052   2.3703589233770059e-02
  1204  1052   7.9610876145798065e-02
  1209  1052   1.0116561126420649e-01
  1210  1052   2.3295981564553581e-02
  1211  1052   1.7055066614264609e-02
  1237  1052   4.9668244132656568e-03
  1597  1052  -2.9142652196044640e-02
   791  1089  -1.2857432178801040e-02
   793  1089  -7.2663795225615183e-03
   868  1089   5.1551444841571627e-02
  1052  1089   2.3703589233770059e-02
  1089  1089   3.6806138182277992e-01
  1204  1089   5.6953352974554547e-02
  1210  1089  -2.8336615834003889e-02
  1211  1089  -7.6854467592656528e-04
  1214  1089  -2.3658710893393432e-02
  1237  1089  -2.7546844647773121e-02
  1615  1089   3.1144195063783973e-03
  1052  1204   7.9610876145798065e-02
  1089  1204   5.6953352974554547e-02
  1204  1204   4.3340510306717772e-01
  1209  1204   3.3078036524608348e-02
  1210  1204   4.1982797373390909e-03
  1211  1204   1.7242532909226671e-02
  1214  1204  -2.1244976678043942e-03
  1220  1204  -4.7815572343596083e-02
  1237  1204  -4.2627105804668754e-03
  1597  1204  -6.1341587162646836e-02
  1615  1204  -9.0346224682701873e-04
  1700  1204  -1.0870162618172660e-01
   788  1209   5.5860131074420725e-03
   790  1209  -1.6042750771776491e-02
  1046  1209   5.4739734638533433e-02
  1052  1209   1.0116561126420649e-01
  1204  1209   3.3078036524608348e-02
  1209  1209   4.4958621373339014e-01
  1211  1209  -2.9536094661843232e-03
  1441  1209  -6.1660283136421155e-02
  1445  1209  -7.7473609148729613e-03
  1597  1209  -8.5648223845320906e-02
  1701  1209  -2.1259784815156980e-02
   791  1210   7.6305911532201759e-02
   793  1210  -6.1904798788526118e-03
   929  1210   2.6499235845639821e-03
   930  1210   3.1717499812339414e-02
   931  1210   3.9261473802514171e-02
  1052  1210   2.3295981564553581e-02
  1089  1210  -2.8336615834003889e-02
  1204  1210   4.1982797373390909e-03
  1210  1210   4.4296091100850976e-01
  1211  1210   4.1874570222904764e-02
  1237  1210   5.0527820925672914e-02
  1314  1210   7.8769195903547501e-02
  1315  1210   3.6224564676070867e-02
  1441  1210  -3.9423374868664429e-02
  1443  1210  -4.2498217590451866e-02
  1446  1210   9.1034345364280327e-03
  1701  1210   6.3531125422417022e-03
  1052  1211   1.7055066614264609e-02
  1089  1211  -7.6854467592656528e-04
  1204  1211   1.7242532909226671e-02
  1209  1211  -2.9536094661843232e-03
  1210  1211   4.1874570222904764e-02
  1211  1211   2.1304958112473552e-01
  1237  1211   1.2281247639404230e-02
  1314  1211   1.9429456828519449e-02
  1441  1211   8.0589306004044670e-04
  1597  1211   1.1785251363682961e-02
  1701  1211   5.1993097642127388e-02
   868  1213  -2.0805257744067041e-02
   869  1213  -2.2566894053568311e-03
  1019  1213   4.8781972236626607e-02
  1213  1213   4.0191001189538467e-01
  1273  1213   4.9487642247671569e-02
  1307  1213  -1.4935548860422681e-02
  1308  1213  -5.3914568334283410e-02
  1309  1213  -3.7832806151875112e-03
  1412  1213   2.0374271151303868e-02
  1705  1213   6.9485403651401503e-02
   868  1214  -3.3212727721846469e-02
   869  1214  -1.3139177575100769e-02
  1089  1214  -2.3658710893393432e-02
  1204  1214  -2.1244976678043942e-03
  1214  1214   2.8069447469523573e-01
  1215  1214   5.4160880522701391e-02
  1237  1214   4.0429471922161737e-02
  1273  1214   6.8164936804397653e-05
  1312  1214   3.7134351436723660e-02
  1615  1214   1.0799735699873511e-02
  1702  1214   5.0108603353651582e-03
  1706  1214   1.5067927494149270e-02
   868  1215   1.5146579103483110e-03
   869  1215  -2.0287524197244430e-02
  1019  1215  -2.8250599134550448e-02
  1020  1215   6.9645964093187742e-03
  1214  1215   5.4160880522701391e-02
  1215  1215   4.2894817839727356e-01
  1216  1215  -8.3167321557024471e-04
  1273  1215  -2.7778325835716801e-02
  1312  1215   1.0809304369154709e-02
  1706  1215   5.3869976310184559e-02
  1215  1216  -8.3167321557024471e-04
  1216  1216   2.2361507541769149e-01
  1706  1216   2.5523602446838258e-03
   926  1217  -3.3626293255679666e-02
   927  1217  -1.6783910242427893e-02
  1217  1217   2.7831656184445297e-01
  1308  1217  -8.4460139954923748e-03
  1310  1217  -2.1662729534352568e-02
  1313  1217   6.5692676473854284e-03
  1315  1217   5.8584774559992522e-03
  1317  1217   2.7139614579413430e-02
  1318  1217  -2.4134733101372020e-02
  1437  1217   4.6135420444308371e-02
  1709  1217   1.2608910534076560e-02
  1204  1220  -4.7815572343596083e-02
  1220  1220   4.2389210370135028e-01
  1222  1220   1.2500563630163509e-02
  1597  1220   2.6585493027640829e-02
  1641  1220   1.3573394637263178e-01
  1642  1220   5.4292278213068770e-02
  1700  1220   3.3413608225012811e-02
  1220  1222   1.2500563630163509e-02
  1222  1222   2.0441495188520750e-01
  1597  1222   3.2812790378462511e-03
  1641  1222  -9.8868005409920856e-03
  1642  1222  -1.1423260745579572e-03
  1052  1237   4.9668244132656568e-03
  1089  1237  -2.7546844647773121e-02
  1204  1237  -4.2627105804668754e-03
  1210  1237   5.0527820925672914e-02
  1211  1237   1.2281247639404230e-02
  1214  1237   4.0429471922161737e-02
  1237  1237   3.0077096490452687e-01
  1312  1237   2.7457599929390470e-02
  1314  1237   2.1141728042121759e-02
  1441  1237  -1.3076344286277750e-02
  1615  1237  -1.9787190789091139e-02
  1701  1237  -3.8725955069636206e-02
  1702  1237   3.2447736527528824e-02
  1723  1237  -5.5229718311379352e-03
   868  1273  -5.3610873839578639e-02
   869  1273  -1.4672022234627680e-02
  1213  1273   4.9487642247671569e-02
  1214  1273   6.8164936804397653e-05
  1215  1273  -2.7778325835716801e-02
  1273  1273   2.4915470912786902e-01
  1307  1273  -2.9977923948941720e-02
  1308  1273  -2.1782846720922910e-02
  1309  1273   3.0162880172325489e-03
  1312  1273   1.9842880208724590e-02
  1705  1273   5.1768225591668743e-02
  1706  1273  -1.4335688478784969e-02
  1779  1273   1.7343954543572921e-02
  1213  1307  -1.4935548860422681e-02
  1273  1307  -2.9977923948941720e-02
  1307  1307   1.9844634789690171e-01
  1308  1307   3.5006955746659778e-03
  1309  1307  -2.2325085515541368e-02
  1310  1307   2.1512391556623139e-03
  1312  1307  -1.2380434584023339e-02
  1313  1307   3.1410051270815906e-02
  1705  1307  -6.1289856242926918e-02
  1706  1307   7.6110443308033014e-03
  1724  1307   1.6320136108527600e-03
  1779  1307  -3.1444153318484200e-02
  1828  1307   1.8960684253921570e-02
   868  1308   2.8629932529826291e-03
   869  1308  -6.0318455423219930e-03
   926  1308   1.5600977086488900e-02
  1213  1308  -5.3914568334283410e-02
  1217  1308  -8.4460139954923748e-03
  1273  1308  -2.1782846720922910e-02
  1307  1308   3.5006955746659778e-03
  1308  1308   2.3377842336818261e-01
  1309  1308   4.8359538169196206e-02
  1310  1308  -4.8523803287512119e-03
  1313  1308  -4.3736514830541480e-02
  1705  1308  -1.1919260843190140e-02
  1828  1308  -2.7907372313791291e-02
  1213  1309  -3.7832806151875112e-03
  1273  1309   3.0162880172325489e-03
  1307  1309  -2.2325085515541368e-02
  1308  1309   4.8359538169196206e-02
  1309  1309   2.9873576706867810e-01
  1310  1309  -2.8211469727086391e-02
  1313  1309  -3.0058611469453600e-02
  1408  1309   8.0526507944918661e-03
  1412  1309   7.9466030006836649e-03
  1705  1309   1.1374876031932310e-02
  1709  1309  -3.1905810818521889e-02
  1828  1309  -1.0022505697473449e-01
   926  1310   1.6430162615803868e-02
  1217  1310  -2.1662729534352568e-02
  1307  1310   2.1512391556623139e-03
  1308  1310  -4.8523803287512119e-03
  1309  1310  -2.8211469727086391e-02
  1310  1310   1.8202893360941588e-01
  1313  1310   3.2981089424223085e-02
  1408  1310  -2.7804660810078542e-03
  1709  1310   1.1674581270191000e-02
  1828  1310   2.2220252770538920e-02
  1214  1312   3.7134351436723660e-02
  1215  1312   1.0809304369154709e-02
  1237  1312   2.7457599929390470e-02
  1273  1312   1.9842880208724590e-02
  1307  1312  -1.2380434584023339e-02
  1312  1312   3.6481003239077020e-01
  1313  1312  -5.2521493912439453e-02
  1314  1312   2.6735927462760510e-02
  1615  1312   8.6709088409668415e-04
  1701  1312  -2.3633811002231201e-03
  1702  1312  -2.6371284791418169e-02
  1705  1312   9.7329102127696222e-03
  1706  1312   4.0580487263361581e-02
  1723  1312  -3.6444855320204680e-02
  1724  1312  -1.1282450286639960e-03
  1779  1312   6.1151498996332196e-02
  1828  1312  -2.7617507817366879e-02
  1834  1312  -6.3639805813602134e-03
   926  1313   3.6456638594703841e-02
   927  1313   2.3623427840986202e-04
  1217  1313   6.5692676473854284e-03
  1307  1313   3.1410051270815906e-02
  1308  1313  -4.3736514830541480e-02
  1309  1313  -3.0058611469453600e-02
  1310  1313   3.2981089424223085e-02
  1312  1313  -5.2521493912439453e-02
  1313  1313   4.1927615344052083e-01
  1314  1313  -4.0604540297711364e-02
  1315  1313  -4.1807877819091795e-02
  1437  1313   1.5039011596359170e-02
  1446  1313   5.5408149287079107e-03
  1723  1313   2.7001141524740467e-04
  1724  1313   3.3791612291698164e-02
  1779  1313  -2.9249521428219641e-02
  1828  1313   1.0979668066901431e-01
  1834  1313   4.3722095924736130e-02
  1210  1314   7.8769195903547501e-02
  1211  1314   1.9429456828519449e-02
  1237  1314   2.1141728042121759e-02
  1312  1314   2.6735927462760510e-02
  1313  1314  -4.0604540297711364e-02
  1314  1314   2.8418845437448581e-01
  1315  1314   2.9820966469350819e-02
  1437  1314  -1.5244626915428480e-03
  1441  1314  -3.0966610099618343e-02
  1443  1314  -1.5470821436804071e-02
  1446  1314   8.1901645022300490e-03
  1701  1314   2.3737429474116799e-02
  1702  1314  -3.1595907309148142e-03
  1723  1314   1.3815937359144810e-02
  1724  1314  -6.0939691661128096e-03
  1834  1314  -4.8655031479633163e-03
   926  1315  -5.2432942757886063e-02
   927  1315   4.2396977409762428e-03
   929  1315   2.9811172094289549e-02
   930  1315   4.9511688559289741e-03
   931  1315   1.5750808355802212e-02
  1210  1315   3.6224564676070867e-02
  1217  1315   5.8584774559992522e-03
  1313  1315  -4.1807877819091795e-02
  1314  1315   2.9820966469350819e-02
  1315  1315   3.1193898480977900e-01
  1437  1315   2.5433717840969820e-02
  1441  1315  -6.3673869003760411e-03
  1443  1315   4.1274947526527359e-03
  1446  1315  -4.2184131565098683e-02
  1834  1315  -7.0652776202507605e-03
   939  1316   1.3162911213068730e-02
   943  1316   8.6673469509991174e-03
  1316  1316   3.5702946607142733e-01
  1317  1316   2.3330197797788391e-03
  1318  1316  -3.7284535942035692e-03
  1319  1316  -1.1878614721560321e-02
  1437  1316  -3.5013363678934170e-03
  1439  1316   2.5559813450796949e-02
  1440  1316   4.8412418843531554e-03
  1442  1316  -2.9436936176069701e-02
  1455  1316   6.4648848278620274e-02
  1464  1316  -1.8195443276844119e-02
  1709  1316   4.3590885461921976e-02
  1837  1316   7.3718446164415752e-02
   871  1317   9.5657053173889301e-03
   927  1317  -2.0425513725633230e-02
   928  1317   2.5838147224802710e-02
   929  1317   1.9405748907739558e-02
   939  1317   1.5888703585704898e-02
   943  1317   7.2459970615078945e-02
  1217  1317   2.7139614579413430e-02
  1316  1317   2.3330197797788391e-03
  1317  1317   3.4439092611018252e-01
  1318  1317  -2.5511025633802281e-02
  1437  1317   5.1039887337588560e-02
  1442  1317   4.1575524590017253e-02
  1455  1317   8.7840692504921967e-03
  1837  1317  -7.2629535397107465e-03
   927  1318   3.9637823134590910e-03
